dteday,hr,cnt,temp,weathersit
2011-02-06,16,157,0.34,1
2011-02-06,17,121,0.34,1
2011-02-06,18,78,0.3,1
2011-02-06,19,21,0.28,1
2011-02-06,20,26,0.28,1
2011-02-06,21,27,0.26,1
2011-02-06,22,62,0.26,1
2011-02-06,23,30,0.24,1
2011-02-07,0,15,0.24,1
2011-02-07,1,5,0.22,1
2011-02-07,2,3,0.2,1
2011-02-07,3,1,0.2,1
2011-02-07,4,2,0.2,1
2011-02-07,5,10,0.2,1
2011-02-07,6,30,0.18,1
2011-02-07,7,95,0.18,1
2011-02-07,8,230,0.16,2
2011-02-07,9,118,0.22,1
2011-02-07,10,55,0.24,1
2011-02-07,11,47,0.3,1
2011-02-07,12,66,0.32,2
2011-02-07,13,64,0.36,2
2011-02-07,14,60,0.36,2
2011-02-07,15,50,0.38,2
2011-02-07,16,114,0.36,2
2011-02-07,17,216,0.32,2
2011-02-07,18,175,0.34,2
2011-02-07,19,128,0.32,2
2011-02-07,20,88,0.32,2
2011-02-07,21,78,0.32,1
2011-02-07,22,37,0.28,1
2011-02-07,23,25,0.3,2
2011-02-08,0,10,0.28,2
2011-02-08,1,4,0.28,2
2011-02-08,2,2,0.26,2
2011-02-08,3,1,0.28,3
2011-02-08,4,3,0.26,1
2011-02-08,5,2,0.26,1
2011-02-08,6,39,0.26,1
2011-02-08,7,100,0.24,1
2011-02-08,8,243,0.24,1
2011-02-08,9,135,0.24,1
2011-02-08,10,48,0.22,1
2011-02-08,11,50,0.22,1
2011-02-08,12,65,0.24,1
2011-02-08,13,50,0.24,2
2011-02-08,14,64,0.22,1
2011-02-08,15,51,0.22,1
2011-02-08,16,83,0.22,1
2011-02-08,17,176,0.22,1
2011-02-08,18,152,0.2,1
2011-02-08,19,101,0.16,1
2011-02-08,20,56,0.16,1
2011-02-08,21,54,0.14,1
2011-02-08,22,29,0.12,1
2011-02-08,23,12,0.12,1
2011-02-09,0,17,0.1,1
2011-02-09,1,7,0.1,1
2011-02-09,2,3,0.08,1
2011-02-09,3,2,0.06,1
2011-02-09,5,7,0.06,1
2011-02-09,6,43,0.06,1
2011-02-09,7,99,0.06,1
2011-02-09,8,199,0.1,1
2011-02-09,9,123,0.12,1
2011-02-09,10,59,0.14,1
2011-02-09,11,41,0.14,2
2011-02-09,12,61,0.18,2
2011-02-09,13,69,0.18,1
2011-02-09,14,58,0.2,1
2011-02-09,15,64,0.2,2
2011-02-09,16,79,0.2,2
2011-02-09,17,166,0.2,2
2011-02-09,18,170,0.18,2
2011-02-09,19,88,0.14,3
2011-02-09,20,84,0.14,3
2011-02-09,21,83,0.14,2
2011-02-09,22,46,0.16,3
2011-02-09,23,37,0.16,3
2011-02-10,0,16,0.14,3
2011-02-10,1,7,0.14,3
2011-02-10,2,3,0.14,3
2011-02-10,4,1,0.14,2
2011-02-10,5,6,0.12,2
2011-02-10,6,26,0.12,2
2011-02-10,7,99,0.1,1
2011-02-10,8,178,0.1,1
2011-02-10,9,122,0.12,1
2011-02-10,10,35,0.12,1
2011-02-10,11,45,0.14,1
2011-02-10,12,69,0.16,1
2011-02-10,13,62,0.18,1
2011-02-10,14,48,0.2,1
2011-02-10,15,50,0.2,1
2011-02-10,16,80,0.2,1
2011-02-10,17,165,0.18,1
2011-02-10,18,160,0.16,1
2011-02-10,19,112,0.14,1
2011-02-10,20,97,0.14,1
2011-02-10,21,72,0.14,1
2011-02-10,22,51,0.12,1
2011-02-10,23,34,0.12,1
2011-02-11,0,14,0.1,1
2011-02-11,1,7,0.1,1
2011-02-11,2,3,0.1,1
2011-02-11,5,4,0.08,1
2011-02-11,6,24,0.1,1
2011-02-11,7,74,0.08,1
2011-02-11,8,216,0.1,1
2011-02-11,9,140,0.12,1
2011-02-11,10,44,0.14,1
2011-02-11,11,64,0.22,1
2011-02-11,12,71,0.22,1
2011-02-11,13,110,0.24,1
2011-02-11,14,84,0.3,1
2011-02-11,15,74,0.32,1
2011-02-11,16,125,0.3,1
2011-02-11,17,211,0.3,1
2011-02-11,18,174,0.28,1
2011-02-11,19,101,0.26,1
2011-02-11,20,63,0.22,1
2011-02-11,21,47,0.2,1
2011-02-11,22,43,0.2,1
2011-02-11,23,53,0.18,1
2011-02-12,0,30,0.16,1
2011-02-12,1,24,0.14,1
2011-02-12,2,15,0.14,1
2011-02-12,3,10,0.12,1
2011-02-12,4,4,0.12,1
2011-02-12,5,1,0.12,1
2011-02-12,6,2,0.12,1
2011-02-12,7,11,0.12,1
2011-02-12,8,30,0.14,1
2011-02-12,9,43,0.16,1
2011-02-12,10,84,0.22,1
2011-02-12,11,114,0.3,1
2011-02-12,12,120,0.3,1
2011-02-12,13,135,0.3,1
2011-02-12,14,120,0.34,1
2011-02-12,15,174,0.34,1
2011-02-12,16,145,0.34,1
2011-02-12,17,137,0.32,1
2011-02-12,18,64,0.28,1
2011-02-12,19,41,0.28,1
2011-02-12,20,40,0.26,1
2011-02-12,21,51,0.26,1
2011-02-12,22,45,0.24,1
2011-02-12,23,32,0.22,1
2011-02-13,0,39,0.2,1
2011-02-13,1,24,0.2,1
2011-02-13,2,20,0.2,2
2011-02-13,3,12,0.2,2
2011-02-13,4,2,0.2,2
2011-02-13,6,5,0.2,2
2011-02-13,7,3,0.22,2
2011-02-13,8,12,0.22,2
2011-02-13,9,47,0.24,2
2011-02-13,10,105,0.3,1
2011-02-13,11,112,0.32,1
2011-02-13,12,152,0.36,1
2011-02-13,13,154,0.38,1
2011-02-13,14,161,0.4,2
2011-02-13,15,162,0.4,2
2011-02-13,16,134,0.42,2
2011-02-13,17,125,0.42,1
2011-02-13,18,95,0.4,1
2011-02-13,19,61,0.4,1
2011-02-13,20,47,0.4,1
2011-02-13,21,51,0.4,1
2011-02-13,22,36,0.4,1
2011-02-13,23,30,0.4,1
2011-02-14,0,11,0.38,1
2011-02-14,1,7,0.38,1
2011-02-14,2,2,0.36,1
2011-02-14,3,2,0.34,1
2011-02-14,4,2,0.32,1
2011-02-14,5,3,0.32,1
2011-02-14,6,26,0.34,1
2011-02-14,7,98,0.34,1
2011-02-14,8,256,0.38,1
2011-02-14,9,130,0.4,1
2011-02-14,10,55,0.44,1
2011-02-14,11,53,0.52,1
2011-02-14,12,126,0.56,1
2011-02-14,13,120,0.58,1
2011-02-14,14,90,0.6,1
2011-02-14,15,90,0.56,1
2011-02-14,16,118,0.52,1
2011-02-14,17,243,0.46,1
2011-02-14,18,205,0.4,1
2011-02-14,19,98,0.38,1
2011-02-14,20,70,0.36,1
2011-02-14,21,43,0.36,1
2011-02-14,22,45,0.34,1
2011-02-14,23,20,0.32,1
2011-02-15,0,19,0.3,1
2011-02-15,1,5,0.3,1
2011-02-15,2,3,0.28,1
2011-02-15,4,1,0.22,1
2011-02-15,5,4,0.22,1
2011-02-15,6,30,0.2,1
2011-02-15,7,105,0.2,1
2011-02-15,8,223,0.2,1
2011-02-15,9,110,0.22,1
2011-02-15,10,52,0.24,1
2011-02-15,11,57,0.26,1
2011-02-15,12,71,0.28,1
2011-02-15,13,82,0.32,1
2011-02-15,14,79,0.34,1
2011-02-15,15,85,0.34,1
2011-02-15,16,98,0.34,1
2011-02-15,17,206,0.32,1
2011-02-15,18,212,0.3,1
2011-02-15,19,145,0.28,1
2011-02-15,20,101,0.26,1
2011-02-15,21,66,0.24,1
2011-02-15,22,41,0.24,1
2011-02-15,23,20,0.22,2
2011-02-16,0,15,0.22,1
2011-02-16,1,9,0.2,1
2011-02-16,3,1,0.2,2
2011-02-16,4,1,0.2,1
2011-02-16,5,5,0.2,1
2011-02-16,6,33,0.2,1
2011-02-16,7,108,0.2,2
2011-02-16,8,230,0.22,2
2011-02-16,9,124,0.24,1
2011-02-16,10,69,0.26,1
2011-02-16,11,66,0.34,1
2011-02-16,12,86,0.38,1
2011-02-16,13,93,0.42,1
2011-02-16,14,82,0.46,1
2011-02-16,15,117,0.46,1
2011-02-16,16,122,0.46,1
2011-02-16,17,255,0.46,1
2011-02-16,18,222,0.4,1
2011-02-16,19,161,0.34,1
2011-02-16,20,118,0.38,1
2011-02-16,21,92,0.36,1
2011-02-16,22,73,0.34,1
2011-02-16,23,33,0.38,1
2011-02-17,0,17,0.34,1
2011-02-17,1,6,0.34,1
2011-02-17,2,6,0.34,2
2011-02-17,3,4,0.34,1
2011-02-17,4,4,0.32,1
2011-02-17,5,12,0.32,1
2011-02-17,6,47,0.3,1
2011-02-17,7,126,0.32,1
2011-02-17,8,285,0.32,1
2011-02-17,9,179,0.36,1
2011-02-17,10,88,0.38,1
2011-02-17,11,90,0.44,2
2011-02-17,12,101,0.48,1
2011-02-17,13,123,0.54,1
2011-02-17,14,81,0.6,1
2011-02-17,15,106,0.6,1
2011-02-17,16,146,0.56,2
2011-02-17,17,274,0.58,2
2011-02-17,18,222,0.54,2
2011-02-17,19,175,0.48,1
2011-02-17,20,139,0.48,1
2011-02-17,21,124,0.52,1
2011-02-17,22,76,0.5,1
2011-02-17,23,44,0.46,1
2011-02-18,0,32,0.44,1
2011-02-18,1,8,0.44,1
2011-02-18,2,7,0.44,1
2011-02-18,3,8,0.46,1
2011-02-18,4,1,0.46,1
2011-02-18,5,7,0.46,2
2011-02-18,6,50,0.44,2
2011-02-18,7,116,0.42,2
2011-02-18,8,272,0.42,2
2011-02-18,9,169,0.42,2
2011-02-18,10,95,0.44,2
2011-02-18,11,113,0.44,1
2011-02-18,12,185,0.5,1
2011-02-18,13,176,0.6,1
2011-02-18,14,191,0.66,1
2011-02-18,15,172,0.66,1
2011-02-18,16,232,0.66,1
2011-02-18,17,327,0.66,1
2011-02-18,18,224,0.64,1
2011-02-18,19,162,0.62,1
2011-02-18,20,124,0.6,1
2011-02-18,21,72,0.58,1
2011-02-18,22,107,0.54,1
2011-02-18,23,77,0.52,1
2011-02-19,0,29,0.48,1
2011-02-19,1,31,0.46,1
2011-02-19,2,17,0.44,1
2011-02-19,3,7,0.42,1
2011-02-19,4,3,0.4,1
2011-02-19,5,3,0.4,1
2011-02-19,6,6,0.4,1
2011-02-19,7,22,0.38,1
2011-02-19,8,45,0.38,1
2011-02-19,9,55,0.4,1
2011-02-19,10,106,0.42,1
2011-02-19,11,123,0.44,1
2011-02-19,12,119,0.44,1
2011-02-19,13,155,0.44,1
2011-02-19,14,196,0.46,1
2011-02-19,15,171,0.44,1
2011-02-19,16,120,0.44,1
2011-02-19,17,127,0.42,1
2011-02-19,18,88,0.36,1
2011-02-19,19,59,0.34,1
2011-02-19,20,47,0.32,1
2011-02-19,21,33,0.32,1
2011-02-19,22,44,0.3,1
2011-02-19,23,29,0.28,1
2011-02-20,0,17,0.26,1
2011-02-20,1,16,0.24,1
2011-02-20,2,17,0.24,1
2011-02-20,3,18,0.22,1
2011-02-20,4,1,0.22,1
2011-02-20,6,2,0.2,1
2011-02-20,7,2,0.18,1
2011-02-20,8,24,0.2,1
2011-02-20,9,55,0.22,1
2011-02-20,10,104,0.26,2
2011-02-20,11,161,0.3,2
2011-02-20,12,182,0.3,1
2011-02-20,13,198,0.34,1
2011-02-20,14,212,0.36,1
2011-02-20,15,168,0.36,1
2011-02-20,16,147,0.36,1
2011-02-20,17,146,0.34,1
2011-02-20,18,101,0.34,2
2011-02-20,19,42,0.34,2
2011-02-20,20,42,0.34,2
2011-02-20,21,56,0.32,2
2011-02-20,22,47,0.32,2
2011-02-20,23,54,0.3,2
2011-02-21,0,37,0.34,2
2011-02-21,1,13,0.34,2
2011-02-21,2,4,0.34,2
2011-02-21,3,5,0.34,2
2011-02-21,4,1,0.32,1
2011-02-21,5,3,0.34,2
2011-02-21,6,8,0.42,2
2011-02-21,7,19,0.42,2
2011-02-21,8,63,0.32,2
2011-02-21,9,57,0.32,2
2011-02-21,10,81,0.32,2
2011-02-21,11,90,0.32,2
2011-02-21,12,93,0.32,2
2011-02-21,13,103,0.3,3
2011-02-21,14,116,0.32,2
2011-02-21,15,87,0.3,2
2011-02-21,16,56,0.28,3
2011-02-21,17,80,0.28,2
2011-02-21,18,66,0.24,2
2011-02-21,19,49,0.24,2
2011-02-21,20,29,0.24,3
2011-02-21,21,34,0.22,3
2011-02-21,22,11,0.2,3
2011-02-21,23,2,0.2,3
2011-02-22,6,7,0.12,2
2011-02-22,7,40,0.12,2
2011-02-22,8,114,0.12,2
2011-02-22,9,106,0.14,2
2011-02-22,10,44,0.16,1
2011-02-22,11,50,0.16,1
2011-02-22,12,55,0.2,1
2011-02-22,13,55,0.22,1
2011-02-22,14,58,0.22,1
2011-02-22,15,69,0.24,1
2011-02-22,16,86,0.22,1
2011-02-22,17,196,0.22,1
2011-02-22,18,167,0.22,1
2011-02-22,19,118,0.2,1
2011-02-22,20,105,0.2,1
2011-02-22,21,82,0.2,1
2011-02-22,22,77,0.16,1
2011-02-22,23,21,0.16,1
2011-02-23,0,6,0.14,1
2011-02-23,1,4,0.14,1
2011-02-23,2,1,0.12,1
2011-02-23,3,2,0.12,1
2011-02-23,5,8,0.12,1
2011-02-23,6,36,0.12,1
2011-02-23,7,96,0.12,1
2011-02-23,8,235,0.14,1
2011-02-23,9,139,0.18,1
2011-02-23,10,51,0.2,1
2011-02-23,11,69,0.24,1
2011-02-23,12,67,0.26,1
2011-02-23,13,87,0.3,1
2011-02-23,14,78,0.32,1
2011-02-23,15,72,0.34,1
2011-02-23,16,94,0.34,1
2011-02-23,17,222,0.34,1
2011-02-23,18,209,0.32,1
2011-02-23,19,141,0.3,1
2011-02-23,20,109,0.24,1
2011-02-23,21,91,0.24,1
2011-02-23,22,61,0.24,1
2011-02-23,23,39,0.22,1
2011-02-24,0,11,0.22,1
2011-02-24,1,7,0.22,1
2011-02-24,2,4,0.2,1
2011-02-24,3,2,0.2,1
2011-02-24,5,4,0.2,1
2011-02-24,6,58,0.2,1
2011-02-24,7,104,0.2,1
2011-02-24,8,252,0.24,1
2011-02-24,9,137,0.24,2
2011-02-24,10,57,0.26,2
2011-02-24,11,79,0.32,2
2011-02-24,12,95,0.36,2
2011-02-24,13,88,0.38,2
2011-02-24,14,69,0.4,2
2011-02-24,15,63,0.4,3
2011-02-24,16,71,0.38,3
2011-02-24,17,177,0.36,3
2011-02-24,18,137,0.34,2
2011-02-24,19,115,0.34,3
2011-02-24,20,89,0.34,2
2011-02-24,21,83,0.34,2
2011-02-24,22,55,0.34,3
2011-02-24,23,50,0.32,2
2011-02-25,0,9,0.32,3
2011-02-25,1,10,0.32,2
2011-02-25,2,3,0.32,2
2011-02-25,3,2,0.32,2
2011-02-25,5,6,0.32,2
2011-02-25,6,11,0.34,3
2011-02-25,7,35,0.34,3
2011-02-25,8,73,0.36,3
2011-02-25,9,114,0.34,3
2011-02-25,10,49,0.42,3
2011-02-25,11,59,0.52,1
2011-02-25,12,115,0.54,3
2011-02-25,13,83,0.54,3
2011-02-25,14,85,0.56,3
2011-02-25,15,55,0.46,1
2011-02-25,16,102,0.32,1
2011-02-25,17,189,0.32,1
2011-02-25,18,157,0.32,1
2011-02-25,19,90,0.3,1
2011-02-25,20,62,0.3,1
2011-02-25,21,63,0.28,1
2011-02-25,22,50,0.26,1
2011-02-25,23,39,0.26,1
2011-02-26,0,28,0.24,1
2011-02-26,1,27,0.24,1
2011-02-26,2,12,0.22,1
2011-02-26,3,8,0.22,1
2011-02-26,4,2,0.22,2
2011-02-26,5,10,0.22,2
2011-02-26,6,7,0.22,1
2011-02-26,7,22,0.22,1
2011-02-26,8,57,0.24,2
2011-02-26,9,74,0.26,2
2011-02-26,10,85,0.3,2
2011-02-26,11,126,0.3,1
2011-02-26,12,160,0.32,2
2011-02-26,13,174,0.34,2
2011-02-26,14,211,0.34,2
2011-02-26,15,165,0.36,2
2011-02-26,16,171,0.36,1
2011-02-26,17,183,0.36,1
2011-02-26,18,137,0.34,1
2011-02-26,19,94,0.32,1
2011-02-26,20,68,0.3,1
2011-02-26,21,68,0.28,1
2011-02-26,22,46,0.28,1
2011-02-26,23,34,0.28,1
2011-02-27,0,34,0.26,1
2011-02-27,1,37,0.26,1
2011-02-27,2,22,0.26,1
2011-02-27,3,11,0.26,1
2011-02-27,4,2,0.24,1
2011-02-27,6,3,0.24,1
2011-02-27,7,14,0.24,1
2011-02-27,8,35,0.26,1
2011-02-27,9,59,0.28,1
2011-02-27,10,103,0.3,1
2011-02-27,11,125,0.36,1
2011-02-27,12,193,0.4,1
2011-02-27,13,259,0.42,1
2011-02-27,14,282,0.44,1
2011-02-27,15,261,0.46,1
2011-02-27,16,268,0.48,1
2011-02-27,17,187,0.42,1
2011-02-27,18,127,0.4,1
2011-02-27,19,102,0.4,1
2011-02-27,20,81,0.4,1
2011-02-27,21,69,0.38,1
2011-02-27,22,69,0.38,2
2011-02-27,23,59,0.36,2
2011-02-28,0,30,0.36,2
2011-02-28,1,8,0.34,3
2011-02-28,3,1,0.32,3
2011-02-28,5,5,0.34,2
2011-02-28,6,28,0.34,2
2011-02-28,7,92,0.36,2
2011-02-28,8,255,0.34,2
2011-02-28,9,142,0.42,1
2011-02-28,10,92,0.52,2
2011-02-28,11,87,0.56,2
2011-02-28,12,36,0.56,2
2011-02-28,13,32,0.46,3
2011-02-28,14,25,0.42,3
2011-02-28,15,35,0.42,3
2011-02-28,16,42,0.42,3
2011-02-28,17,79,0.4,3
2011-02-28,18,131,0.46,3
2011-02-28,19,80,0.44,3
2011-02-28,20,45,0.44,3
2011-02-28,21,80,0.38,2
2011-02-28,22,76,0.34,3
2011-02-28,23,45,0.32,2
2011-03-01,0,7,0.3,1
2011-03-01,1,3,0.26,1
2011-03-01,2,4,0.24,1
2011-03-01,3,2,0.22,1
2011-03-01,4,1,0.22,1
2011-03-01,5,2,0.2,1
2011-03-01,6,46,0.2,1
2011-03-01,7,107,0.2,1
2011-03-01,8,214,0.2,1
2011-03-01,9,124,0.22,1
2011-03-01,10,68,0.24,1
2011-03-01,11,56,0.28,1
2011-03-01,12,86,0.3,1
2011-03-01,13,78,0.32,1
2011-03-01,14,79,0.32,1
2011-03-01,15,64,0.34,1
2011-03-01,16,102,0.34,1
2011-03-01,17,242,0.34,1
2011-03-01,18,224,0.32,1
2011-03-01,19,119,0.3,1
2011-03-01,20,88,0.3,1
2011-03-01,21,63,0.26,1
2011-03-01,22,47,0.24,1
2011-03-01,23,25,0.24,1
2011-03-02,0,8,0.22,1
2011-03-02,1,4,0.22,1
2011-03-02,2,2,0.22,1
2011-03-02,3,4,0.22,1
2011-03-02,4,1,0.2,1
2011-03-02,5,5,0.22,1
2011-03-02,6,40,0.22,1
2011-03-02,7,110,0.22,1
2011-03-02,8,256,0.24,1
2011-03-02,9,148,0.28,1
2011-03-02,10,76,0.32,1
2011-03-02,11,73,0.34,1
2011-03-02,12,82,0.4,1
2011-03-02,13,125,0.5,1
2011-03-02,14,96,0.52,1
2011-03-02,15,110,0.54,1
2011-03-02,16,139,0.54,1
2011-03-02,17,268,0.5,1
2011-03-02,18,201,0.46,1
2011-03-02,19,150,0.4,1
2011-03-02,20,95,0.36,1
2011-03-02,21,71,0.34,1
2011-03-02,22,48,0.3,1
2011-03-02,23,22,0.26,1
2011-03-03,0,13,0.24,1
2011-03-03,1,1,0.24,1
2011-03-03,2,3,0.2,1
2011-03-03,3,1,0.2,1
2011-03-03,4,1,0.16,1
2011-03-03,5,8,0.14,1
2011-03-03,6,35,0.14,1
2011-03-03,7,111,0.12,1
2011-03-03,8,220,0.14,1
2011-03-03,9,145,0.16,1
2011-03-03,10,56,0.18,1
2011-03-03,11,50,0.2,1
2011-03-03,12,72,0.22,1
2011-03-03,13,80,0.22,1
2011-03-03,14,78,0.24,1
2011-03-03,15,68,0.24,1
2011-03-03,16,71,0.26,1
2011-03-03,17,202,0.26,1
2011-03-03,18,167,0.24,1
2011-03-03,19,106,0.2,1
2011-03-03,20,70,0.2,1
2011-03-03,21,51,0.18,1
2011-03-03,22,53,0.2,1
2011-03-03,23,23,0.18,2
2011-03-04,0,12,0.2,2
2011-03-04,1,4,0.18,2
2011-03-04,2,2,0.18,2
2011-03-04,3,1,0.18,2
2011-03-04,4,1,0.18,2
2011-03-04,5,7,0.16,2
2011-03-04,6,29,0.16,2
2011-03-04,7,83,0.16,1
2011-03-04,8,228,0.18,1
2011-03-04,9,150,0.22,1
2011-03-04,10,66,0.24,1
2011-03-04,11,89,0.28,1
2011-03-04,12,97,0.32,1
2011-03-04,13,87,0.34,1
2011-03-04,14,95,0.36,1
2011-03-04,15,106,0.36,1
2011-03-04,16,118,0.36,1
2011-03-04,17,228,0.36,2
2011-03-04,18,187,0.34,2
2011-03-04,19,107,0.32,1
2011-03-04,20,87,0.3,2
2011-03-04,21,70,0.3,2
2011-03-04,22,44,0.3,1
2011-03-04,23,46,0.3,2
2011-03-05,0,19,0.28,2
2011-03-05,1,25,0.3,2
2011-03-05,2,20,0.3,2
2011-03-05,3,2,0.3,2
2011-03-05,4,1,0.3,2
2011-03-05,5,3,0.3,2
2011-03-05,6,4,0.3,2
2011-03-05,7,15,0.3,2
2011-03-05,8,45,0.3,2
2011-03-05,9,63,0.32,2
2011-03-05,10,103,0.34,2
2011-03-05,11,159,0.4,2
2011-03-05,12,167,0.44,2
2011-03-05,13,190,0.46,2
2011-03-05,14,198,0.48,2
2011-03-05,15,205,0.46,2
2011-03-05,16,204,0.48,2
2011-03-05,17,164,0.48,2
2011-03-05,18,152,0.48,2
2011-03-05,19,89,0.46,2
2011-03-05,20,70,0.44,2
2011-03-05,21,72,0.44,2
2011-03-05,22,63,0.42,2
2011-03-05,23,44,0.44,2
2011-03-06,0,52,0.42,2
2011-03-06,1,39,0.42,2
2011-03-06,2,32,0.4,2
2011-03-06,3,11,0.42,2
2011-03-06,4,3,0.42,2
2011-03-06,6,2,0.42,2
2011-03-06,7,5,0.42,3
2011-03-06,8,9,0.4,2
2011-03-06,9,22,0.42,2
2011-03-06,10,31,0.42,2
2011-03-06,11,62,0.42,2
2011-03-06,12,79,0.46,2
2011-03-06,13,105,0.46,2
2011-03-06,14,39,0.44,3
2011-03-06,15,7,0.44,3
2011-03-06,16,11,0.36,3
2011-03-06,17,25,0.34,3
2011-03-06,18,23,0.32,3
2011-03-06,19,11,0.3,3
2011-03-06,20,11,0.28,3
2011-03-06,21,7,0.24,3
2011-03-06,22,10,0.22,2
2011-03-06,23,9,0.22,2
2011-03-07,0,4,0.2,3
2011-03-07,1,2,0.2,3
2011-03-07,3,1,0.2,1
2011-03-07,4,1,0.2,1
2011-03-07,5,1,0.2,1
2011-03-07,6,34,0.2,1
2011-03-07,7,91,0.2,1
2011-03-07,8,211,0.2,1
2011-03-07,9,134,0.22,1
2011-03-07,10,58,0.24,1
2011-03-07,11,60,0.26,1
2011-03-07,12,96,0.3,1
2011-03-07,13,70,0.32,1
2011-03-07,14,77,0.32,1
2011-03-07,15,96,0.34,1
2011-03-07,16,122,0.34,1
2011-03-07,17,233,0.34,1
2011-03-07,18,233,0.32,1
2011-03-07,19,145,0.3,1
2011-03-07,20,92,0.3,1
2011-03-07,21,54,0.28,1
2011-03-07,22,35,0.26,1
2011-03-07,23,22,0.28,1
2011-03-08,0,10,0.26,1
2011-03-08,1,4,0.24,1
2011-03-08,2,1,0.24,1
2011-03-08,3,7,0.24,1
2011-03-08,4,2,0.22,1
2011-03-08,5,10,0.2,1
2011-03-08,6,45,0.2,1
2011-03-08,7,128,0.18,1
2011-03-08,8,257,0.22,1
2011-03-08,9,151,0.26,1
2011-03-08,10,71,0.3,2
2011-03-08,11,78,0.36,2
2011-03-08,12,99,0.36,2
2011-03-08,13,98,0.38,2
2011-03-08,14,72,0.38,2
2011-03-08,15,112,0.36,2
2011-03-08,16,108,0.38,1
2011-03-08,17,248,0.36,1
2011-03-08,18,235,0.34,1
2011-03-08,19,150,0.34,1
2011-03-08,20,76,0.32,1
2011-03-08,21,75,0.3,1
2011-03-08,22,55,0.3,1
2011-03-08,23,41,0.28,1
2011-03-09,0,9,0.26,1
2011-03-09,1,4,0.26,1
2011-03-09,2,2,0.26,1
2011-03-09,3,3,0.24,1
2011-03-09,4,2,0.24,1
2011-03-09,5,8,0.24,2
2011-03-09,6,49,0.24,2
2011-03-09,7,141,0.24,2
2011-03-09,8,249,0.24,2
2011-03-09,9,141,0.26,2
2011-03-09,10,57,0.3,2
2011-03-09,11,59,0.32,2
2011-03-09,12,98,0.32,2
2011-03-09,13,99,0.32,2
2011-03-09,14,71,0.34,2
2011-03-09,15,79,0.36,2
2011-03-09,16,112,0.34,2
2011-03-09,17,194,0.34,2
2011-03-09,18,188,0.34,2
2011-03-09,19,134,0.34,2
2011-03-09,20,91,0.32,2
2011-03-09,21,62,0.32,2
2011-03-09,22,21,0.32,3
2011-03-09,23,18,0.34,3
2011-03-10,0,3,0.34,3
2011-03-10,1,2,0.34,3
2011-03-10,2,1,0.34,3
2011-03-10,5,3,0.36,3
2011-03-10,6,12,0.36,3
2011-03-10,7,37,0.38,3
2011-03-10,8,44,0.38,3
2011-03-10,9,24,0.4,3
2011-03-10,10,17,0.4,3
2011-03-10,11,11,0.4,3
2011-03-10,12,34,0.42,3
2011-03-10,13,12,0.42,3
2011-03-10,14,12,0.44,3
2011-03-10,15,14,0.44,3
2011-03-10,16,21,0.42,3
2011-03-10,17,111,0.44,2
2011-03-10,18,82,0.44,3
2011-03-10,19,56,0.44,3
2011-03-10,20,38,0.36,3
2011-03-10,21,28,0.36,3
2011-03-10,22,34,0.34,2
2011-03-10,23,27,0.34,3
2011-03-11,0,6,0.34,2
2011-03-11,1,8,0.34,3
2011-03-11,2,5,0.34,3
2011-03-11,3,2,0.32,2
2011-03-11,5,7,0.3,1
2011-03-11,6,32,0.26,1
2011-03-11,7,114,0.26,1
2011-03-11,8,259,0.28,1
2011-03-11,9,156,0.3,2
2011-03-11,10,78,0.32,2
2011-03-11,11,81,0.32,2
2011-03-11,12,111,0.34,2
2011-03-11,13,107,0.36,1
2011-03-11,14,89,0.36,2
2011-03-11,15,85,0.34,2
2011-03-11,16,113,0.34,2
2011-03-11,17,223,0.34,1
2011-03-11,18,153,0.32,1
2011-03-11,19,118,0.3,1
2011-03-11,20,76,0.3,1
2011-03-11,21,53,0.3,2
2011-03-11,22,64,0.3,1
2011-03-11,23,37,0.3,1
2011-03-12,0,34,0.26,1
2011-03-12,1,18,0.24,1
2011-03-12,2,14,0.24,1
2011-03-12,3,7,0.24,1
2011-03-12,4,1,0.24,1
2011-03-12,5,2,0.22,1
2011-03-12,6,4,0.22,1
2011-03-12,7,23,0.24,1
2011-03-12,8,53,0.26,1
2011-03-12,9,101,0.28,1
2011-03-12,10,99,0.32,1
2011-03-12,11,119,0.34,1
2011-03-12,12,158,0.34,1
2011-03-12,13,157,0.36,1
2011-03-12,14,166,0.4,1
2011-03-12,15,182,0.42,1
2011-03-12,16,244,0.46,1
2011-03-12,17,213,0.46,1
2011-03-12,18,145,0.42,1
2011-03-12,19,112,0.42,1
2011-03-12,20,86,0.4,1
2011-03-12,21,82,0.38,1
2011-03-12,22,63,0.36,1
2011-03-12,23,49,0.38,1
2011-03-13,0,38,0.38,1
2011-03-13,1,33,0.36,1
2011-03-13,3,23,0.34,1
2011-03-13,4,13,0.34,1
2011-03-13,5,3,0.36,1
2011-03-13,6,2,0.34,1
2011-03-13,7,10,0.36,1
2011-03-13,8,34,0.4,1
2011-03-13,9,44,0.4,1
2011-03-13,10,122,0.42,1
2011-03-13,11,181,0.44,1
2011-03-13,12,194,0.46,1
2011-03-13,13,221,0.46,1
2011-03-13,14,250,0.46,1
2011-03-13,15,304,0.48,1
2011-03-13,16,256,0.46,1
2011-03-13,17,241,0.44,1
2011-03-13,18,147,0.4,1
2011-03-13,19,101,0.36,1
2011-03-13,20,77,0.32,1
2011-03-13,21,58,0.3,1
2011-03-13,22,37,0.3,1
2011-03-13,23,28,0.26,1
